Entity,Code,Year,15–19 years,20–24 years,25–29 years
Thailand,THA,1975,11.411793,10.943893,6.829436
Thailand,THA,1976,9.566182,9.945526,6.4844995
Thailand,THA,1977,11.260302,13.2040415,8.741766
Thailand,THA,1978,11.190636,12.311337,8.611002
Thailand,THA,1979,14.998607,15.7706585,10.6235
Thailand,THA,1980,14.311601,17.805796,12.322755
Thailand,THA,1981,14.198591,17.077997,10.493225
Thailand,THA,1982,12.706976,13.823197,10.314253
Thailand,THA,1983,11.508764,14.723955,10.969982
Thailand,THA,1984,9.156057,13.318417,9.874072
Thailand,THA,1985,9.543125,11.370092,9.12877
Thailand,THA,1986,7.5521865,10.852819,8.796986
Thailand,THA,1987,8.627886,11.31172,8.617031
Thailand,THA,1990,9.319781,11.817432,10.703282
Thailand,THA,1991,9.10711,11.368416,9.092033
Thailand,THA,1992,8.893533,10.975909,10.205885
Thailand,THA,1994,5.614667,6.534326,5.781843
Thailand,THA,1995,8.410464,12.020912,11.897806
Thailand,THA,1996,9.52711,13.375267,12.271027
Thailand,THA,1997,8.253138,11.817763,11.773948
Thailand,THA,1998,9.242154,13.982747,14.386954
Thailand,THA,1999,8.713232,14.459345,16.01382
Thailand,THA,2000,7.778756,14.778145,15.488714
Thailand,THA,2002,6.433995,11.162794,12.524316
Thailand,THA,2003,4.6368623,9.579347,10.12751
Thailand,THA,2004,4.304637,7.9855757,10.264733
Thailand,THA,2005,3.6779091,7.33861,9.582541
Thailand,THA,2006,3.2415292,5.884847,8.65595
Thailand,THA,2007,3.570838,6.581786,8.138323
Thailand,THA,2008,3.366923,6.3879657,8.4544735
Thailand,THA,2009,3.3805723,6.418095,7.3027062
Thailand,THA,2010,3.794157,6.839144,8.278396
Thailand,THA,2011,3.429318,6.0054383,8.3462105
Thailand,THA,2012,3.5421603,5.8813186,8.364476
Thailand,THA,2013,3.4448583,5.2170076,7.2135053
Thailand,THA,2014,2.8232865,5.1701508,7.2934155
Thailand,THA,2015,2.732715,5.0696697,7.0517564
Thailand,THA,2016,3.2685087,4.911301,7.4102325
Thailand,THA,2017,3.2706645,5.438309,7.7085996
Thailand,THA,2018,2.9689672,6.3891525,9.299819
Thailand,THA,2019,3.4861486,6.695243,11.2336855
Thailand,THA,2021,4.510123,9.133709,12.422631
Thailand,THA,2023,4.0340567,7.2513485,12.128921
Trinidad and Tobago,TTO,1951,3.7243948,7.7220078,7.874016
Trinidad and Tobago,TTO,1952,5.4347825,3.8610039,7.8895464
Trinidad and Tobago,TTO,1953,3.502627,5.769231,9.84252
Trinidad and Tobago,TTO,1954,3.3500838,1.9880716,9.784736
Trinidad and Tobago,TTO,1955,8.05153,13.108614,9.727627
Trinidad and Tobago,TTO,1956,1.5479876,12.915129,1.9417475
Trinidad and Tobago,TTO,1957,5.891016,5.3859963,11.5163145
Trinidad and Tobago,TTO,1958,5.602241,5.2083335,5.6603775
Trinidad and Tobago,TTO,1960,4.8899755,7.5757575,0
Trinidad and Tobago,TTO,1961,2.3041475,1.4556041,6.8846817
Trinidad and Tobago,TTO,1962,4.36205,1.3755158,3.2626426
Trinidad and Tobago,TTO,1963,1.048218,2.6631157,3.2102728
Trinidad and Tobago,TTO,1967,7.744434,3.5005834,7.3099413
Trinidad and Tobago,TTO,1968,15.025092,11.563664,8.098609
Trinidad and Tobago,TTO,1970,12.23564,15.9718895,15.901285
Trinidad and Tobago,TTO,1971,4.552366,11.818235,7.6312575
Trinidad and Tobago,TTO,1972,15.954194,17.047974,16.246714
Trinidad and Tobago,TTO,1973,16.444948,10.90917,17.256008
Trinidad and Tobago,TTO,1974,9.27589,11.50411,11.195858
Trinidad and Tobago,TTO,1975,9.814506,14.052275,18.958372
Trinidad and Tobago,TTO,1976,12.746262,13.633531,15.545049
Trinidad and Tobago,TTO,1977,13.880427,14.207909,17.271797
Trinidad and Tobago,TTO,1978,1.4958975,4.6068087,8.232099
Trinidad and Tobago,TTO,1979,5.1473236,9.842168,6.766358
Trinidad and Tobago,TTO,1980,3.7202382,6.076389,11.969532
Trinidad and Tobago,TTO,1981,7.2833214,9.30626,8.583691
Trinidad and Tobago,TTO,1982,7.947977,8.305648,10.570825
Trinidad and Tobago,TTO,1983,8.450705,16.393442,16.666666
Trinidad and Tobago,TTO,1984,14.143095,9.916095,13.837639
Trinidad and Tobago,TTO,1985,2.542373,3.125,7.6923075
Trinidad and Tobago,TTO,1986,8.05153,11.078286,13.392858
Trinidad and Tobago,TTO,1987,7.9365077,16.739447,15.817224
Trinidad and Tobago,TTO,1988,7.800312,15.736767,24.221453
Trinidad and Tobago,TTO,1989,18.80342,24.347826,19.32773
Trinidad and Tobago,TTO,1990,11.965812,29.464285,27.731092
Trinidad and Tobago,TTO,1991,12.820513,34.545456,17.79661
Trinidad and Tobago,TTO,1992,11.774601,24.64455,23.084026
Trinidad and Tobago,TTO,1993,6.5952187,25.139666,17.126547
Trinidad and Tobago,TTO,1994,9.646302,16.393442,22.460938
Trinidad and Tobago,TTO,1995,9.826481,14.066808,26.334639
Trinidad and Tobago,TTO,1996,11.131696,15.835461,18.11324
Trinidad and Tobago,TTO,1997,8.404517,25.093403,10.619319
Trinidad and Tobago,TTO,1998,10.986757,16.66682,14.693227
Trinidad and Tobago,TTO,1999,4.962005,15.529368,20.760025
Trinidad and Tobago,TTO,2000,9.061128,18.664345,20.622171
Trinidad and Tobago,TTO,2001,13.292569,22.20135,14.185547
Trinidad and Tobago,TTO,2002,10.6967125,17.077753,16.007843
Trinidad and Tobago,TTO,2003,13.237727,13.94765,14.840611
Trinidad and Tobago,TTO,2004,9.148363,12.712751,21.386839
Trinidad and Tobago,TTO,2005,11.865024,9.560229,15.11416
Trinidad and Tobago,TTO,2006,6.6218586,16.189566,8.121717
Trinidad and Tobago,TTO,2007,5.2114096,13.488905,21.390009
Trinidad and Tobago,TTO,2008,12.771508,15.468023,17.91035
Trinidad and Tobago,TTO,2009,7.6560884,17.674799,13.375085
Trinidad and Tobago,TTO,2010,10.007305,13.375914,19.396235
Trinidad and Tobago,TTO,2011,8.317997,14.718615,12.348442
Trinidad and Tobago,TTO,2012,8.610668,17.985449,9.352715
Trinidad and Tobago,TTO,2013,6.651,20.589418,14.342515
Trinidad and Tobago,TTO,2014,7.9365077,16.567425,12.301232
Trinidad and Tobago,TTO,2015,11.505362,17.238058,13.541879
Trinidad and Tobago,TTO,2016,8.108139,15.781998,5.2540784
Trinidad and Tobago,TTO,2017,8.093796,22.8666,15.461995
Trinidad and Tobago,TTO,2018,4.585841,8.97656,17.04707
Trinidad and Tobago,TTO,2019,6.795633,13.785814,13.817199
Trinidad and Tobago,TTO,2020,4.469823,14.002987,8.221571
Turkey,TUR,2009,1.5620315,1.8505704,1.9189885
Turkey,TUR,2010,2.3177884,2.9965165,2.2553866
Turkey,TUR,2011,2.2707622,1.8731421,1.8832163
Turkey,TUR,2012,2.137838,2.2883515,2.3058126
Turkey,TUR,2013,3.1234763,2.982218,3.0603342
Turkey,TUR,2014,2.7391686,3.1416585,2.4204717
Turkey,TUR,2015,2.3045657,2.9735336,2.9833002
Turkey,TUR,2016,2.3771996,3.0126445,3.1496592
Turkey,TUR,2017,3.8631456,4.960134,4.4239335
Turkey,TUR,2018,4.9726453,5.844517,5.8202696
Turkey,TUR,2019,4.9545846,6.2864394,5.757772
Turkey,TUR,2020,5.1107693,6.652762,6.955421
Turkey,TUR,2021,6.05145,7.638818,8.219272
Turkey,TUR,2022,6.5365624,8.133796,8.718297
Turkey,TUR,2023,6.0889134,8.329374,8.46045
Turkmenistan,TKM,1981,9.569378,9.8264,10.244988
Turkmenistan,TKM,1982,5.3699284,8.455997,10.126582
Turkmenistan,TKM,1985,9.912537,9.312106,10.58201
Turkmenistan,TKM,1986,8.877434,10.856454,13.739946
Turkmenistan,TKM,1987,6.73023,10.033444,11.243174
Turkmenistan,TKM,1988,8.532893,12.545899,11.278195
Turkmenistan,TKM,1989,6.51289,9.090909,13.5886345
Turkmenistan,TKM,1990,10.698048,12.736967,12.037037
Turkmenistan,TKM,1991,11.280168,10.963647,10.555728
Turkmenistan,TKM,1992,12.100927,12.928612,9.684474
Turkmenistan,TKM,1993,10.424423,7.88901,7.427213
Turkmenistan,TKM,1994,8.922112,10.036979,6.6996794
Turkmenistan,TKM,1995,7.0144672,11.942481,5.9994545
Turkmenistan,TKM,1996,9.480716,11.716882,6.401707
Turkmenistan,TKM,1997,15.2027025,12.432559,12.78372
Turkmenistan,TKM,1998,12.765081,15.530829,12.833675
Turkmenistan,TKM,1999,13.679276,18.409601,15.786718
Turkmenistan,TKM,2000,13.154076,17.091415,14.154474
Turkmenistan,TKM,2001,8.316667,18.17776,17.601736
Turkmenistan,TKM,2002,12.985455,16.173452,17.503023
Turkmenistan,TKM,2003,8.96962,16.26865,16.633314
Turkmenistan,TKM,2004,11.134866,13.1462555,16.553467
Turkmenistan,TKM,2005,10.331945,19.584333,17.223858
Turkmenistan,TKM,2006,14.299529,18.203217,18.89068
Turkmenistan,TKM,2007,8.822606,11.02457,10.25086
Turkmenistan,TKM,2008,8.224908,9.8168955,6.3244143
Turkmenistan,TKM,2009,5.961001,6.2603035,6.6454773
Turkmenistan,TKM,2010,5.6935143,5.9172363,6.4649167
Turkmenistan,TKM,2011,4.0120726,4.522824,2.7970583
Turkmenistan,TKM,2012,4.559773,5.1712856,3.7295187
Turkmenistan,TKM,2013,3.3941214,3.1908104,3.194582
Turkmenistan,TKM,2014,2.711836,5.337271,5.0215445
Turkmenistan,TKM,2015,4.075347,5.952789,2.255283
Ukraine,UKR,1981,6.4397426,15.220144,23.857588
Ukraine,UKR,1982,6.689145,14.5757675,24.951418
Ukraine,UKR,1985,6.6173043,13.164768,20.142092
Ukraine,UKR,1986,6.171222,11.275431,16.22663
Ukraine,UKR,1987,6.0534434,11.486123,17.826635
Ukraine,UKR,1988,8.084418,11.460226,17.275433
Ukraine,UKR,1989,8.581903,13.330531,21.82413
Ukraine,UKR,1990,8.354197,14.16797,19.075375
Ukraine,UKR,1991,8.464296,13.078292,19.217043
Ukraine,UKR,1992,9.177779,13.649508,21.061832
Ukraine,UKR,1993,10.2628145,16.025461,22.65091
Ukraine,UKR,1994,11.269989,17.71746,25.024548
Ukraine,UKR,1995,11.695106,19.303125,27.285048
Ukraine,UKR,1996,10.543412,21.8388,27.64369
Ukraine,UKR,1997,10.473513,21.271942,27.470419
Ukraine,UKR,1998,11.0760355,23.172215,27.95345
Ukraine,UKR,1999,11.077812,22.178988,27.47517
Ukraine,UKR,2000,12.366602,22.994265,27.03681
Ukraine,UKR,2001,11.28277,22.037844,25.347132
Ukraine,UKR,2002,9.156715,22.202108,27.053099
Ukraine,UKR,2003,10.029303,20.44608,25.58868
Ukraine,UKR,2004,9.315147,18.94988,23.662378
Ukraine,UKR,2005,8.992974,17.827795,24.28318
Ukraine,UKR,2006,8.067558,17.059483,23.02238
Ukraine,UKR,2007,9.95167,20.289032,24.088041
Ukraine,UKR,2008,8.548177,18.397015,22.517704
Ukraine,UKR,2009,10.13482,20.186087,22.094294
Ukraine,UKR,2010,10.396373,19.550072,21.548445
Ukraine,UKR,2011,12.475518,19.59662,21.223694
Ukraine,UKR,2012,11.207133,20.761621,21.433887
Ukraine,UKR,2014,9.297866,17.019176,21.19556
Ukraine,UKR,2015,10.969263,15.082775,17.896048
Ukraine,UKR,2017,7.1998997,13.766814,16.176355
Ukraine,UKR,2018,7.1287823,13.380499,14.13654
Ukraine,UKR,2019,7.612688,12.105872,14.533206
United Arab Emirates,ARE,2018,0.49180892,2.7852974,2.099894
United Arab Emirates,ARE,2019,0,1.4722948,0.8547654
United Arab Emirates,ARE,2020,0.5134353,2.6545434,2.9297059
United Arab Emirates,ARE,2023,1.0328573,5.4384,4.624505
United Kingdom,GBR,1950,1.8656136,3.930795,4.6427183
United Kingdom,GBR,1951,1.6072611,3.3822875,5.063766
United Kingdom,GBR,1952,2.0236514,3.223183,4.826521
United Kingdom,GBR,1953,1.7595123,4.1282177,5.846638
United Kingdom,GBR,1954,1.7769188,3.8630323,5.9880238
United Kingdom,GBR,1955,1.6359539,3.4943218,6.8357673
United Kingdom,GBR,1956,1.6786869,4.3917437,6.311093
United Kingdom,GBR,1957,1.8783101,4.4438844,6.545239
United Kingdom,GBR,1958,1.991551,4.6413107,6.6572704
United Kingdom,GBR,1959,2.0351796,4.385427,7.3281236
United Kingdom,GBR,1960,2.2961469,5.9193044,7.484344
United Kingdom,GBR,1961,2.2400596,4.953037,6.8579125
United Kingdom,GBR,1962,2.2276125,6.533036,7.826192
United Kingdom,GBR,1963,2.4837008,7.6224833,9.297181
United Kingdom,GBR,1964,2.7091334,6.4666176,8.590913
United Kingdom,GBR,1965,3.04628,5.910949,8.416916
United Kingdom,GBR,1966,3.25464,6.6547294,7.148554
United Kingdom,GBR,1967,3.0879447,6.244224,8.847209
United Kingdom,GBR,1968,2.572724,5.5639496,7.090756
United Kingdom,GBR,1969,2.433216,5.5157456,7.1039343
United Kingdom,GBR,1970,2.2511911,5.969871,5.991361
United Kingdom,GBR,1971,2.3162005,5.2566776,6.7493415
United Kingdom,GBR,1972,2.5873554,6.4759445,7.136689
United Kingdom,GBR,1973,2.3471808,6.566055,7.1759205
United Kingdom,GBR,1974,2.2570565,6.5983725,7.2844315
United Kingdom,GBR,1975,2.6917574,6.958147,7.641268
United Kingdom,GBR,1976,2.601703,6.9351,7.7966185
United Kingdom,GBR,1977,2.724481,7.83583,8.37483
United Kingdom,GBR,1978,2.7348342,7.3673625,8.686238
United Kingdom,GBR,1979,3.15736,6.9185343,8.57061
United Kingdom,GBR,1980,3.0301719,6.9501424,8.387894
United Kingdom,GBR,1981,2.9514208,6.859377,9.685505
United Kingdom,GBR,1982,2.6787546,6.521451,9.775062
United Kingdom,GBR,1983,2.9594378,6.588658,8.332009
United Kingdom,GBR,1984,2.8003747,6.691204,9.27651
United Kingdom,GBR,1985,2.9727283,7.638531,9.363887
United Kingdom,GBR,1986,3.2827697,8.354681,9.091518
United Kingdom,GBR,1987,3.7725513,8.397619,8.926947
United Kingdom,GBR,1988,4.356957,10.600085,9.244798
United Kingdom,GBR,1989,3.6807134,9.03038,9.324018
United Kingdom,GBR,1990,3.730612,10.279807,11.044666
United Kingdom,GBR,1991,4.2544684,9.216888,10.1629715
United Kingdom,GBR,1992,4.108163,10.09988,10.785319
United Kingdom,GBR,1993,3.904405,10.475304,10.298289
United Kingdom,GBR,1994,3.3057802,10.035556,11.650603
United Kingdom,GBR,1995,3.9608667,9.127069,11.03556
United Kingdom,GBR,1996,3.2964406,8.807908,10.728852
United Kingdom,GBR,1997,3.5583885,10.085793,10.599627
United Kingdom,GBR,1998,4.0935335,9.486793,11.99498
United Kingdom,GBR,1999,4.2148485,9.298128,10.948318
United Kingdom,GBR,2000,4.3497305,9.311975,10.798846
United Kingdom,GBR,2001,3.9748464,8.063585,9.219843
United Kingdom,GBR,2002,3.4067695,7.8226666,11.099808
United Kingdom,GBR,2003,2.7233348,8.123839,9.125024
United Kingdom,GBR,2004,3.1624868,7.3081665,8.727332
United Kingdom,GBR,2005,3.0834749,6.668124,8.054929
United Kingdom,GBR,2006,3.0028903,6.51108,8.116953
United Kingdom,GBR,2007,2.9882205,6.2552757,7.3368793
United Kingdom,GBR,2008,3.1344385,6.599453,9.081308
United Kingdom,GBR,2009,3.1530638,6.837308,9.356621
United Kingdom,GBR,2010,3.272187,7.471086,6.847413
United Kingdom,GBR,2011,3.5719194,7.039397,7.964031
United Kingdom,GBR,2012,3.1834562,7.132582,8.54593
United Kingdom,GBR,2013,3.2944663,6.584956,6.965565
United Kingdom,GBR,2014,3.5587373,6.907625,8.46913
United Kingdom,GBR,2015,4.262694,7.334651,8.2409525
United Kingdom,GBR,2016,4.234006,8.416101,8.513189
United Kingdom,GBR,2017,4.2113957,6.750278,8.454448
United Kingdom,GBR,2018,5.540931,9.167809,9.331128
United Kingdom,GBR,2019,5.359631,10.281526,11.1868
United Kingdom,GBR,2020,4.886633,8.818855,10.531762
United Kingdom,GBR,2021,5.9584117,10.722585,11.109884
United States,USA,1950,2.6656368,6.2185373,8.086716
United States,USA,1951,2.6004045,6.088142,8.006292
United States,USA,1952,2.8474903,5.556609,7.9444723
United States,USA,1953,2.8324304,5.9598126,8.370451
United States,USA,1954,2.4337933,6.004573,8.482067
United States,USA,1955,2.6303647,5.5756984,7.874828
United States,USA,1956,2.309282,5.926947,7.5928497
United States,USA,1957,2.4851153,5.8244786,7.5539885
United States,USA,1958,2.9779294,6.964165,9.1794405
United States,USA,1959,3.3662443,6.7626033,9.102599
United States,USA,1960,3.5932312,7.0736156,9.043987
United States,USA,1961,3.4010632,7.0954432,9.165348
United States,USA,1962,3.741588,8.167847,9.925443
United States,USA,1963,3.9891381,8.501301,11.01476
United States,USA,1964,4.016262,8.452242,10.664494
United States,USA,1965,4.040344,8.932723,11.316377
United States,USA,1966,4.308403,9.150374,11.427824
United States,USA,1967,4.7250323,9.662366,11.824719
United States,USA,1968,5.066932,9.574115,11.414157
United States,USA,1969,5.667643,10.6871195,12.626147
United States,USA,1970,5.9123936,12.136069,13.711618
United States,USA,1971,6.5085745,12.478729,13.9392185
United States,USA,1972,6.8824906,13.95139,14.804935
United States,USA,1973,6.968454,14.77078,15.050081
United States,USA,1974,7.1717563,15.093932,15.843609
United States,USA,1975,7.5110736,16.265465,16.201117
United States,USA,1976,7.244622,16.121046,15.393079
United States,USA,1977,8.71205,18.18719,17.997799
United States,USA,1978,7.8652735,16.526894,16.99758
United States,USA,1979,8.375492,16.391733,17.146301
United States,USA,1980,8.527095,16.078854,16.41996
United States,USA,1981,8.683707,15.598694,17.11595
United States,USA,1982,8.740906,15.173493,16.671507
United States,USA,1983,8.384162,14.43609,16.118988
United States,USA,1984,9.007187,15.632766,15.696109
United States,USA,1985,9.967117,15.580953,15.460979
United States,USA,1986,10.187524,15.790763,15.579282
United States,USA,1987,10.303917,15.268024,15.341219
United States,USA,1988,11.304491,14.960383,15.335741
United States,USA,1989,11.2789135,15.297829,15.203465
United States,USA,1990,11.067181,15.105898,14.966311
United States,USA,1991,11.037489,14.85881,14.89526
United States,USA,1992,10.799907,14.94379,14.192621
United States,USA,1993,10.910986,15.802882,15.17985
United States,USA,1994,11.057878,16.413391,15.779401
United States,USA,1995,10.462509,16.18378,15.153588
United States,USA,1996,9.736311,14.470634,14.815516
United States,USA,1997,9.450438,13.613678,14.357186
United States,USA,1998,8.88973,13.567876,14.030482
United States,USA,1999,8.178075,12.681972,13.16924
United States,USA,2000,8.016859,12.513183,12.07863
United States,USA,2001,7.948822,11.991131,12.622778
United States,USA,2002,7.4253473,12.353049,12.771525
United States,USA,2003,7.261285,12.065983,11.873985
United States,USA,2004,8.200753,12.474189,12.330718
United States,USA,2005,7.666718,12.353918,11.846085
United States,USA,2006,7.292189,12.476766,12.361488
United States,USA,2007,6.8684435,12.532339,12.717469
United States,USA,2008,7.2757363,12.6294985,13.420872
United States,USA,2009,7.531548,12.544039,13.152011
United States,USA,2010,7.473995,13.536912,14.449972
United States,USA,2011,8.113374,13.672759,14.63731
United States,USA,2012,8.067593,13.766284,14.829687
United States,USA,2013,7.993449,13.744698,14.957171
United States,USA,2014,8.481246,14.107981,14.794005
United States,USA,2015,9.626313,14.856141,15.240124
United States,USA,2016,9.92208,15.636086,16.555668
United States,USA,2017,11.7005625,16.422094,17.516424
United States,USA,2018,11.305638,16.796597,17.534683
United States,USA,2019,10.399708,16.687496,16.969145
United States,USA,2020,10.431718,17.2786,17.637684
United States,USA,2021,10.977381,18.915192,18.59483
United States,USA,2022,10.075695,17.579346,17.217382
Uruguay,URY,1955,16.842106,21.468927,18.023256
Uruguay,URY,1956,18.65285,25,20.114943
Uruguay,URY,1957,12.755102,12.6373625,20.454546
Uruguay,URY,1958,11.094301,19.48052,20.134228
Uruguay,URY,1959,13.439522,14.423077,12.686155
Uruguay,URY,1960,14.720314,21.063717,19.586508
Uruguay,URY,1963,9.416196,15.656566,10.443864
Uruguay,URY,1964,6.97026,13.466334,12.371134
Uruguay,URY,1965,11.473153,15.278462,9.160305
Uruguay,URY,1966,9.523809,13.625304,9.552539
Uruguay,URY,1967,7.6130767,9.134615,8.440913
Uruguay,URY,1968,8.403361,10.441386,16.184404
Uruguay,URY,1969,11.363636,14.071295,7.2709646
Uruguay,URY,1970,9.930916,10.662958,7.183908
Uruguay,URY,1971,6.8288517,10.989011,13.251302
Uruguay,URY,1972,6.3264446,13.122172,12.160898
Uruguay,URY,1973,10.395842,9.69163,10.597302
Uruguay,URY,1974,6.926407,14.285714,9.895833
Uruguay,URY,1975,4.199916,12.1006775,14.248021
Uruguay,URY,1976,7.5093865,12.9683,8.381351
Uruguay,URY,1977,5.3919535,10.989011,11.458333
Uruguay,URY,1978,9.888752,9.496676,5.6935816
Uruguay,URY,1980,5.575468,12.4058485,7.2501297
Uruguay,URY,1981,3.1496062,8.77193,6.6666665
Uruguay,URY,1982,1.9546521,7.4106364,11.734694
Uruguay,URY,1983,4.275165,5.199307,13.191274
Uruguay,URY,1984,5.8284764,4.9342103,11.039558
Uruguay,URY,1985,2.479339,6.122449,7.762557
Uruguay,URY,1986,3.6915505,8.508914,4.9864006
Uruguay,URY,1987,3.2560031,6.8327975,4.946043
Uruguay,URY,1988,5.6565657,7.980846,8.928572
Uruguay,URY,1989,10.028079,7.5247526,12.411347
Uruguay,URY,1990,6.1538463,10.572687,6.6666665
Uruguay,URY,1993,8.795494,12.702367,12.570315
Uruguay,URY,1994,6.5491457,9.972675,17.057875
Uruguay,URY,1995,7.280166,15.982972,16.473438
Uruguay,URY,1996,9.543281,11.857904,12.70893
Uruguay,URY,1997,7.83395,14.664797,15.414391
Uruguay,URY,1998,11.0431595,12.618812,20.430628
Uruguay,URY,1999,8.922233,12.912746,14.239682
Uruguay,URY,2000,7.8527145,20.347385,15.562029
Uruguay,URY,2001,8.326791,16.198114,13.020731
Uruguay,URY,2002,14.304957,22.463554,17.254564
Uruguay,URY,2003,8.307981,15.188396,16.46665
Uruguay,URY,2004,9.027326,20.517702,14.599058
Uruguay,URY,2005,12.446422,17.083689,15.98076
Uruguay,URY,2006,8.490176,16.754137,16.183586
Uruguay,URY,2007,14.530437,18.34365,18.979168
Uruguay,URY,2008,10.610401,16.475685,19.416903
Uruguay,URY,2009,9.787093,20.70385,18.504015
Uruguay,URY,2010,11.26067,20.026756,21.748398
Uruguay,URY,2012,14.381519,21.493023,21.522964
Uruguay,URY,2013,16.807493,17.021803,24.601603
Uruguay,URY,2014,12.34287,24.577478,19.204195
Uruguay,URY,2015,11.672925,23.332224,26.334631
Uruguay,URY,2016,12.963647,28.30748,23.096186
Uruguay,URY,2017,16.638868,27.276325,22.351898
Uruguay,URY,2018,9.184497,24.380993,19.302738
Uruguay,URY,2019,11.683278,30.053707,29.267836
Uruguay,URY,2020,17.099863,29.52012,29.903378
Uruguay,URY,2021,17.311165,26.196194,38.005707
Uruguay,URY,2022,18.803984,28.41091,33.086033
Uzbekistan,UZB,1981,5.430771,8.279723,10.117628
Uzbekistan,UZB,1982,5.560557,7.5153723,11.510344
Uzbekistan,UZB,1985,7.789064,10.32693,11.721518
Uzbekistan,UZB,1986,7.875248,9.95824,12.699763
Uzbekistan,UZB,1987,7.5920796,7.390624,10.795125
Uzbekistan,UZB,1988,6.132194,7.7865505,9.767389
Uzbekistan,UZB,1989,6.669609,8.442983,12.222346
Uzbekistan,UZB,1990,7.506574,9.283164,9.723387
Uzbekistan,UZB,1991,8.3321495,8.225488,10.110087
Uzbekistan,UZB,1992,8.766409,8.776459,8.563623
Uzbekistan,UZB,1993,7.3201213,8.802635,9.67671
Uzbekistan,UZB,1994,6.360143,10.459322,9.74603
Uzbekistan,UZB,1995,5.314782,9.744982,10.12558
Uzbekistan,UZB,1996,6.2323914,10.573873,13.273843
Uzbekistan,UZB,1997,7.6250467,10.158067,10.806722
Uzbekistan,UZB,1998,7.369728,10.953518,10.340665
Uzbekistan,UZB,1999,8.501843,12.383386,12.81588
Uzbekistan,UZB,2000,9.483951,12.205661,13.14133
Uzbekistan,UZB,2001,8.469393,13.061458,12.363314
Uzbekistan,UZB,2002,7.657815,10.200255,10.613329
Uzbekistan,UZB,2003,5.6982665,8.728499,9.339491
Uzbekistan,UZB,2004,5.1982923,8.445832,7.069113
Uzbekistan,UZB,2005,4.2490697,6.28816,7.825699
Uzbekistan,UZB,2009,5.8353996,7.918095,6.8135176
Uzbekistan,UZB,2010,5.975359,8.38928,6.9889703
Uzbekistan,UZB,2011,7.103762,8.903488,7.542396
Uzbekistan,UZB,2012,10.115708,10.118335,8.404094
Uzbekistan,UZB,2013,10.34251,10.112381,9.180587
Uzbekistan,UZB,2014,11.459691,10.974872,8.775243
Uzbekistan,UZB,2015,13.760299,13.124738,10.436366
